Game ID;Date;Side;Result;Player;Role;Hero;Ban Hero;Common Skill;Team;Opponent;Score;Kill;Death;Assist;Gold;Tyrant;S Tyrant;Tempest;Overlord;S Overlord;Damage Dealt;Damage Taken;Duration;Stage;Group;Region;;;
KWC26_GS_M11_G1;02/08/2026;Red;Win;LiuLang;Midlane;Lorion;Flowborn(JG);Flash;Kuaishou Gaming;Virtus.pro;1 - 0;0;0;6;6900;2;1;0;0;0;90200;11400;12:08;Group Stage;Group C;CN;;;
KWC26_GS_M11_G1;02/08/2026;Red;Win;Yu;Farmlane;Ao Yin;Jing;Flash;Kuaishou Gaming;Virtus.pro;1 - 0;3;0;1;9000;2;1;0;0;0;42000;22700;12:08;Group Stage;Group C;CN;;;
KWC26_GS_M11_G1;02/08/2026;Red;Win;LFF;Roamer;Lapu lapu;;Flash;Kuaishou Gaming;Virtus.pro;1 - 0;0;0;7;5300;2;1;0;0;0;35100;42100;12:08;Group Stage;Group C;CN;;;
KWC26_GS_M11_G1;02/08/2026;Blue;Lose;Nighty;Clashlane;Guan Yu;Liang;Sprint;Virtus.pro;Kuaishou Gaming;0 - 1;0;1;0;7900;0;0;0;0;0;28100;54200;12:08;Group Stage;Group C;RU;;;
KWC26_GS_M11_G1;02/08/2026;Blue;Lose;JiaBao;Jungler;Ukyo Tachibana;Haya;Smite;Virtus.pro;Kuaishou Gaming;0 - 1;0;2;1;9700;0;0;0;0;0;34900;54800;12:08;Group Stage;Group C;RU;;;
KWC26_GS_M11_G1;02/08/2026;Blue;Lose;hai1ang;Midlane;Xiao Qiao;Heino;Flash;Virtus.pro;Kuaishou Gaming;0 - 1;0;3;1;5100;0;0;0;0;0;17800;31200;12:08;Group Stage;Group C;RU;;;
KWC26_GS_M11_G1;02/08/2026;Blue;Lose;Tgold;Farmlane;Chano;Nezha;Flash;Virtus.pro;Kuaishou Gaming;0 - 1;1;2;0;7100;0;0;0;0;0;44100;38000;12:08;Group Stage;Group C;RU;;;
KWC26_GS_M11_G1;02/08/2026;Blue;Lose;Clue;Roamer;Zhang Fei;;Heal;Virtus.pro;Kuaishou Gaming;0 - 1;0;0;1;5200;0;0;0;0;0;15700;97600;12:08;Group Stage;Group C;RU;;;
KWC26_GS_M11_G2;02/08/2026;Blue;Win;silence;Clashlane;Biron;Lorion;Flash;Kuaishou Gaming;Virtus.pro;2 - 0;5;2;9;11000;2;1;0;1;1;67600;75100;13:30;Group Stage;Group C;CN;;;
KWC26_GS_M11_G2;02/08/2026;Blue;Win;JuHao;Jungler;Pei;Augran;Smite;Kuaishou Gaming;Virtus.pro;2 - 0;6;1;10;11900;2;1;0;1;1;64000;44900;13:30;Group Stage;Group C;CN;;;
KWC26_GS_M11_G2;02/08/2026;Blue;Win;LiuLang;Midlane;Xiao Qiao;Dharma;Flash;Kuaishou Gaming;Virtus.pro;2 - 0;2;2;10;8200;2;1;0;1;1;45700;35600;13:30;Group Stage;Group C;CN;;;
KWC26_GS_M11_G2;02/08/2026;Blue;Win;Yu;Farmlane;Consort Yu;Fatih;Flash;Kuaishou Gaming;Virtus.pro;2 - 0;6;1;8;11300;2;1;0;1;1;82000;32000;13:30;Group Stage;Group C;CN;;;
KWC26_GS_M11_G2;02/08/2026;Blue;Win;LFF;Roamer;Zhang Fei;;Heal;Kuaishou Gaming;Virtus.pro;2 - 0;1;1;13;7400;2;1;0;1;1;21000;72400;13:30;Group Stage;Group C;CN;;;
KWC26_GS_M11_G2;02/08/2026;Red;Lose;Nighty;Clashlane;Florentino;Dyadia;Flash;Virtus.pro;Kuaishou Gaming;0 - 2;0;6;2;7500;0;0;0;0;0;31100;54800;13:30;Group Stage;Group C;RU;;;
KWC26_GS_M11_G2;02/08/2026;Red;Lose;JiaBao;Jungler;Jing;Haya;Smite;Virtus.pro;Kuaishou Gaming;0 - 2;4;3;3;12600;0;0;0;0;0;75200;49600;13:30;Group Stage;Group C;RU;;;
KWC26_GS_M11_G2;02/08/2026;Red;Lose;hai1ang;Midlane;Mai Shiranui;Chicha;Flash;Virtus.pro;Kuaishou Gaming;0 - 2;2;5;5;7700;0;0;0;0;0;66700;59200;13:30;Group Stage;Group C;RU;;;
KWC26_GS_M11_G2;02/08/2026;Red;Lose;Tgold;Farmlane;Arli;Guan Yu;Frenzy;Virtus.pro;Kuaishou Gaming;0 - 2;0;4;1;7500;0;0;0;0;0;52900;47900;13:30;Group Stage;Group C;RU;;;
KWC26_GS_M11_G2;02/08/2026;Red;Lose;Clue;Roamer;Lapu lapu;;Flash;Virtus.pro;Kuaishou Gaming;0 - 2;1;2;4;6600;0;0;0;0;0;34000;68900;13:30;Group Stage;Group C;RU;;;
KWC26_GS_M12_G1;02/08/2026;Blue;Win;Ran;Clashlane;Charlotte;Florentino;Flash;AG.AL;Blacklist Intl.;1 - 0;5;1;2;9800;1;1;0;0;0;55900;37000;12:33;Group Stage;Group A;CN;;;
KWC26_GS_M12_G1;02/08/2026;Blue;Win;Zoe;Jungler;Pei;Liang;Smite;AG.AL;Blacklist Intl.;1 - 0;2;1;5;11000;1;1;0;0;0;65600;25100;12:33;Group Stage;Group A;CN;;;
KWC26_GS_M12_G1;02/08/2026;Blue;Win;Sheng;Midlane;Lorion;Guan Yu;Flash;AG.AL;Blacklist Intl.;1 - 0;1;0;7;8600;1;1;0;0;0;139400;15000;12:33;Group Stage;Group A;CN;;;
KWC26_GS_M12_G1;02/08/2026;Blue;Win;Yinuo;Farmlane;Shouyue;Dharma;Flash;AG.AL;Blacklist Intl.;1 - 0;2;1;6;9400;1;1;0;0;0;61200;25000;12:33;Group Stage;Group A;CN;;;
KWC26_GS_M12_G1;02/08/2026;Blue;Win;Shuai;Roamer;Lapu lapu;;Flash;AG.AL;Blacklist Intl.;1 - 0;0;1;7;5800;1;1;0;0;0;21900;43100;12:33;Group Stage;Group A;CN;;;
KWC26_GS_M12_G1;02/08/2026;Red;Lose;Chammy1;Clashlane;Fatih;Ao Yin;Flash;Blacklist Intl.;AG.AL;0 - 1;0;2;0;7600;1;0;0;0;0;25400;83900;12:33;Group Stage;Group A;PH;;;
KWC26_GS_M12_G1;02/08/2026;Red;Lose;Juschie;Jungler;Ukyo Tachibana;Chicha;Smite;Blacklist Intl.;AG.AL;0 - 1;3;1;0;9800;1;0;0;0;0;35300;62300;12:33;Group Stage;Group A;PH;;;
KWC26_GS_M12_G1;02/08/2026;Red;Lose;Dragon;Midlane;Haya;Biron;Flash;Blacklist Intl.;AG.AL;0 - 1;1;2;1;6300;1;0;0;0;0;24600;50300;12:33;Group Stage;Group A;PH;;;
KWC26_GS_M12_G1;02/08/2026;Red;Lose;Goldenk1te;Farmlane;Chano;Di Renjie;Flash;Blacklist Intl.;AG.AL;0 - 1;0;3;3;7700;1;0;0;0;0;49500;40700;12:33;Group Stage;Group A;PH;;;
KWC26_GS_M12_G1;02/08/2026;Red;Lose;Chazz;Roamer;Zhang Fei;;Heal;Blacklist Intl.;AG.AL;0 - 1;0;2;2;5700;1;0;0;0;0;10500;106800;12:33;Group Stage;Group A;PH;;;
KWC26_GS_M12_G2;02/08/2026;Red;Win;Ran;Clashlane;Dharma;Pei;Flash;AG.AL;Blacklist Intl.;2 - 0;0;0;6;8200;2;1;0;0;0;23100;40300;10:54;Group Stage;Group A;CN;;;
KWC26_GS_M12_G2;02/08/2026;Red;Win;Zoe;Jungler;Jing;Florentino;Smite;AG.AL;Blacklist Intl.;2 - 0;4;0;4;11200;2;1;0;0;0;49500;26100;10:54;Group Stage;Group A;CN;;;
KWC26_GS_M12_G2;02/08/2026;Red;Win;Sheng;Midlane;Yu Huan;Guan Yu;Flash;AG.AL;Blacklist Intl.;2 - 0;2;1;8;8200;2;1;0;0;0;42200;31000;10:54;Group Stage;Group A;CN;;;
KWC26_GS_M12_G2;02/08/2026;Red;Win;Yinuo;Farmlane;Arli;Flowborn(JG);Frenzy;AG.AL;Blacklist Intl.;2 - 0;3;1;6;9300;2;1;0;0;0;46700;22300;10:54;Group Stage;Group A;CN;;;
KWC26_GS_M12_G2;02/08/2026;Red;Win;Shuai;Roamer;Liu Bang;;Flash;AG.AL;Blacklist Intl.;2 - 0;2;0;9;6200;2;1;0;0;0;23600;34600;10:54;Group Stage;Group A;CN;;;
KWC26_GS_M12_G2;02/08/2026;Blue;Lose;Chammy1;Clashlane;Biron;Haya;Flash;Blacklist Intl.;AG.AL;0 - 2;0;4;0;5900;0;0;0;0;0;30300;62200;10:54;Group Stage;Group A;PH;;;
KWC26_GS_M12_G2;02/08/2026;Blue;Lose;Juschie;Jungler;Ying;Zhang Fei;Smite;Blacklist Intl.;AG.AL;0 - 2;0;2;0;7100;0;0;0;0;0;23600;31800;10:54;Group Stage;Group A;PH;;;
KWC26_GS_M12_G2;02/08/2026;Blue;Lose;Dragon;Midlane;Xiao Qiao;Liang;Flash;Blacklist Intl.;AG.AL;0 - 2;1;1;1;5900;0;0;0;0;0;29400;12900;10:54;Group Stage;Group A;PH;;;
KWC26_GS_M12_G2;02/08/2026;Blue;Lose;Goldenk1te;Farmlane;Ao Yin;Lian Po;Flash;Blacklist Intl.;AG.AL;0 - 2;0;1;1;7600;0;0;0;0;0;50700;26700;10:54;Group Stage;Group A;PH;;;
KWC26_GS_M12_G2;02/08/2026;Blue;Lose;Chazz;Roamer;Mozi;;Flash;Blacklist Intl.;AG.AL;0 - 2;1;3;1;5000;0;0;0;0;0;20400;51500;10:54;Group Stage;Group A;PH;;;
KWC26_GS_M13_G1;03/08/2026;Blue;Lose;Calm;Clashlane;Guan Yu;Mai Shiranui;Sprint;Titan Esports Club;Influence Rage;0 - 1;1;1;1;7000;1;0;0;0;0;30700;46200;12:24;Group Stage;Group B;PH;;;
KWC26_GS_M13_G1;03/08/2026;Blue;Lose;GuXing;Jungler;Luna;Haya;Smite;Titan Esports Club;Influence Rage;0 - 1;3;3;1;9000;1;0;0;0;0;54000;69700;12:24;Group Stage;Group B;PH;;;
KWC26_GS_M13_G1;03/08/2026;Blue;Lose;Katsu;Midlane;Yu Huan;Charlotte;Flash;Titan Esports Club;Influence Rage;0 - 1;0;3;4;6500;1;0;0;0;0;42700;71400;12:24;Group Stage;Group B;PH;;;
KWC26_GS_M13_G1;03/08/2026;Blue;Lose;QingC;Farmlane;Ao Yin;Florentino;Flash;Titan Esports Club;Influence Rage;0 - 1;2;2;1;8100;1;0;0;0;0;53400;39600;12:24;Group Stage;Group B;PH;;;
KWC26_GS_M13_G1;03/08/2026;Blue;Lose;Ivalice;Roamer;Lian Po;;Flash;Titan Esports Club;Influence Rage;0 - 1;0;2;3;4700;1;0;0;0;0;40300;96200;12:24;Group Stage;Group B;PH;;;
KWC26_GS_M13_G1;03/08/2026;Red;Win;Tempest;Clashlane;Dharma;Pei;Flash;Influence Rage;Titan Esports Club;1 - 0;1;1;4;8900;0;1;0;1;0;35600;46400;12:24;Group Stage;Group B;BR;;;
KWC26_GS_M13_G1;03/08/2026;Red;Win;Dani;Jungler;Ying;Lapu lapu;Smite;Influence Rage;Titan Esports Club;1 - 0;2;2;9;9200;0;1;0;1;0;71100;52200;12:24;Group Stage;Group B;BR;;;
KWC26_GS_M13_G1;03/08/2026;Red;Win;Fury;Midlane;Lorion;Nezha;Flash;Influence Rage;Titan Esports Club;1 - 0;0;1;7;6800;0;1;0;1;0;96000;27400;12:24;Group Stage;Group B;BR;;;
KWC26_GS_M13_G1;03/08/2026;Red;Win;Lefy;Farmlane;Chano;Jing;Flash;Influence Rage;Titan Esports Club;1 - 0;8;1;2;10500;0;1;0;1;0;100300;23300;12:24;Group Stage;Group B;BR;;;
KWC26_GS_M13_G1;03/08/2026;Red;Win;Maynah;Roamer;Zhang Fei;;Heal;Influence Rage;Titan Esports Club;1 - 0;0;1;10;6200;0;1;0;1;0;20100;71900;12:24;Group Stage;Group B;BR;;;
KWC26_GS_M13_G2;03/08/2026;Red;Win;Calm;Clashlane;Ata;Liang;Flash;Titan Esports Club;Influence Rage;1 - 1;1;1;7;8500;1;1;0;0;1;30400;63500;13:26;Group Stage;Group B;PH;;;
KWC26_GS_M13_G2;03/08/2026;Red;Win;GuXing;Jungler;Ukyo Tachibana;Haya;Smite;Titan Esports Club;Influence Rage;1 - 1;2;2;14;11100;1;1;0;0;1;75200;58800;13:26;Group Stage;Group B;PH;;;
KWC26_GS_M13_G2;03/08/2026;Red;Win;Katsu;Midlane;Lorion;Flowborn(FL);Flash;Titan Esports Club;Influence Rage;1 - 1;4;3;9;8400;1;1;0;0;1;99900;49300;13:26;Group Stage;Group B;PH;;;
KWC26_GS_M13_G2;03/08/2026;Red;Win;QingC;Farmlane;Arli;Erin;Frenzy;Titan Esports Club;Influence Rage;1 - 1;7;3;3;12100;1;1;0;0;1;74200;33000;13:26;Group Stage;Group B;PH;;;
KWC26_GS_M13_G2;03/08/2026;Red;Win;Ivalice;Roamer;Dyadia;;Flash;Titan Esports Club;Influence Rage;1 - 1;2;2;14;8100;1;1;0;0;1;43100;56000;13:26;Group Stage;Group B;PH;;;
KWC26_GS_M13_G2;03/08/2026;Blue;Lose;Tempest;Clashlane;Guan Yu;Zhang Fei;Sprint;Influence Rage;Titan Esports Club;1 - 1;2;1;3;9000;0;0;0;1;0;40000;41900;13:26;Group Stage;Group B;BR;;;
KWC26_GS_M13_G2;03/08/2026;Blue;Lose;Dani;Jungler;Pei;Agudo;Smite;Influence Rage;Titan Esports Club;1 - 1;5;4;4;10400;0;0;0;1;0;58600;90000;13:26;Group Stage;Group B;BR;;;
KWC26_GS_M13_G2;03/08/2026;Blue;Lose;Fury;Midlane;Mai Shiranui;Dharma;Flash;Influence Rage;Titan Esports Club;1 - 1;2;3;5;7200;0;0;0;1;0;63600;50000;13:26;Group Stage;Group B;BR;;;
KWC26_GS_M13_G2;03/08/2026;Blue;Lose;Lefy;Farmlane;Chicha;Shi;Flash;Influence Rage;Titan Esports Club;1 - 1;2;2;6;9700;0;0;0;1;0;62000;53900;13:26;Group Stage;Group B;BR;;;
KWC26_GS_M13_G2;03/08/2026;Blue;Lose;Maynah;Roamer;Lapu lapu;;Flash;Influence Rage;Titan Esports Club;1 - 1;0;6;8;5400;0;0;0;1;0;36500;87100;13:26;Group Stage;Group B;BR;;;
KWC26_GS_M13_G3;03/08/2026;Blue;Lose;Calm;Clashlane;Bai Qi;Haya;Flash;Titan Esports Club;Influence Rage;1 - 2;2;1;1;11000;2;2;0;0;0;54900;223600;21:34;Group Stage;Group B;PH;;;
KWC26_GS_M13_G3;03/08/2026;Blue;Lose;GuXing;Jungler;Jing;Ao Yin;Smite;Titan Esports Club;Influence Rage;1 - 2;1;1;2;16700;2;2;0;0;0;102900;106700;21:34;Group Stage;Group B;PH;;;
KWC26_GS_M13_G3;03/08/2026;Blue;Lose;Katsu;Midlane;Nuwa;Liang;Flash;Titan Esports Club;Influence Rage;1 - 2;1;1;3;12400;2;2;0;0;0;235400;45400;21:34;Group Stage;Group B;PH;;;
KWC26_GS_M13_G3;03/08/2026;Blue;Lose;QingC;Farmlane;Chicha;Dyadia;Flash;Titan Esports Club;Influence Rage;1 - 2;2;3;3;15500;2;2;0;0;0;167200;104300;21:34;Group Stage;Group B;PH;;;
KWC26_GS_M13_G3;03/08/2026;Blue;Lose;Ivalice;Roamer;Annette;;Flash;Titan Esports Club;Influence Rage;1 - 2;0;3;4;9400;2;2;0;0;0;46000;103600;21:34;Group Stage;Group B;PH;;;
KWC26_GS_M13_G3;03/08/2026;Red;Win;Tempest;Clashlane;Biron;Pei;Flash;Influence Rage;Titan Esports Club;2 - 1;2;0;3;14800;0;1;0;1;2;108200;147700;21:34;Group Stage;Group B;BR;;;
KWC26_GS_M13_G3;03/08/2026;Red;Win;Dani;Jungler;Flowborn(JG);Zhang Fei;Smite;Influence Rage;Titan Esports Club;2 - 1;3;2;5;13700;0;1;0;1;2;131000;219000;21:34;Group Stage;Group B;BR;;;
KWC26_GS_M13_G3;03/08/2026;Red;Win;Fury;Midlane;Lady Zhen;Lapu lapu;Flash;Influence Rage;Titan Esports Club;2 - 1;0;2;6;11200;0;1;0;1;2;171700;65100;21:34;Group Stage;Group B;BR;;;
KWC26_GS_M13_G3;03/08/2026;Red;Win;Lefy;Farmlane;Erin;Mozi;Flash;Influence Rage;Titan Esports Club;2 - 1;4;1;4;18200;0;1;0;1;2;132800;91300;21:34;Group Stage;Group B;BR;;;
KWC26_GS_M13_G3;03/08/2026;Red;Win;Maynah;Roamer;Sun Bin;;Heal;Influence Rage;Titan Esports Club;2 - 1;0;1;8;10900;0;1;0;1;2;40000;83300;21:34;Group Stage;Group B;BR;;;
KWC26_GS_M14_G1;03/08/2026;Blue;Lose;Clean;Clashlane;Nezha;Mai Shiranui;Execute;Deep Cross Gaming;BOOM Esports;0 - 1;1;3;2;8600;0;0;0;0;0;32900;47500;14:31;Group Stage;Group D;TW;;;
KWC26_GS_M14_G1;03/08/2026;Blue;Lose;Godwu;Jungler;Pei;Florentino;Smite;Deep Cross Gaming;BOOM Esports;0 - 1;2;2;1;11300;0;0;0;0;0;77800;52600;14:31;Group Stage;Group D;TW;;;
KWC26_GS_M14_G1;03/08/2026;Blue;Lose;Ethan;Midlane;Xiao Qiao;Dharma;Flash;Deep Cross Gaming;BOOM Esports;0 - 1;1;5;3;6700;0;0;0;0;0;43300;40400;14:31;Group Stage;Group D;TW;;;
KWC26_GS_M14_G1;03/08/2026;Blue;Lose;Son;Farmlane;Flowborn(FL);Charlotte;Flash;Deep Cross Gaming;BOOM Esports;0 - 1;2;1;3;11900;0;0;0;0;0;123700;54200;14:31;Group Stage;Group D;TW;;;
KWC26_GS_M14_G1;03/08/2026;Blue;Lose;Xin;Roamer;Lapu lapu;;Flash;Deep Cross Gaming;BOOM Esports;0 - 1;0;4;3;5900;0;0;0;0;0;28400;85400;14:31;Group Stage;Group D;TW;;;
KWC26_GS_M14_G1;03/08/2026;Red;Win;Miggie;Clashlane;Liu Bang;Ao Yin;Flash;BOOM Esports;Deep Cross Gaming;1 - 0;3;1;6;9400;2;1;0;0;1;27700;67600;14:31;Group Stage;Group D;PH;;;
KWC26_GS_M14_G1;03/08/2026;Red;Win;Karlll;Jungler;Ukyo Tachibana;Yango;Smite;BOOM Esports;Deep Cross Gaming;1 - 0;3;2;6;12100;2;1;0;0;1;50700;46400;14:31;Group Stage;Group D;PH;;;
KWC26_GS_M14_G1;03/08/2026;Red;Win;Tatsurii;Midlane;Lorion;Guan Yu;Flash;BOOM Esports;Deep Cross Gaming;1 - 0;2;2;10;8400;2;1;0;0;1;81000;37900;14:31;Group Stage;Group D;PH;;;
KWC26_GS_M14_G1;03/08/2026;Red;Win;Daniii;Farmlane;Erin;Biron;Flash;BOOM Esports;Deep Cross Gaming;1 - 0;5;1;4;11400;2;1;0;0;1;83100;39200;14:31;Group Stage;Group D;PH;;;
KWC26_GS_M14_G1;03/08/2026;Red;Win;Dr4w;Roamer;Zhang Fei;;Heal;BOOM Esports;Deep Cross Gaming;1 - 0;2;0;13;7300;2;1;0;0;1;37600;115100;14:31;Group Stage;Group D;PH;;;
KWC26_GS_M14_G2;03/08/2026;Red;Win;Clean;Clashlane;Guan Yu;Florentino;Sprint;Deep Cross Gaming;BOOM Esports;1 - 1;5;0;4;16000;1;1;1;0;2;58100;60800;22:11;Group Stage;Group D;TW;;;
KWC26_GS_M14_G2;03/08/2026;Red;Win;Godwu;Jungler;Kaizer;Pei;Smite;Deep Cross Gaming;BOOM Esports;1 - 1;1;3;5;15300;1;1;1;0;2;92000;138500;22:11;Group Stage;Group D;TW;;;
KWC26_GS_M14_G2;03/08/2026;Red;Win;Ethan;Midlane;Haya;Flowborn(JG);Flash;Deep Cross Gaming;BOOM Esports;1 - 1;3;4;8;11000;1;1;1;0;2;75100;87800;22:11;Group Stage;Group D;TW;;;
KWC26_GS_M14_G2;03/08/2026;Red;Win;Son;Farmlane;Arli;Charlotte;Frenzy;Deep Cross Gaming;BOOM Esports;1 - 1;5;2;6;18800;1;1;1;0;2;101800;81800;22:11;Group Stage;Group D;TW;;;
KWC26_GS_M14_G2;03/08/2026;Red;Win;Xin;Roamer;Annette;;Flash;Deep Cross Gaming;BOOM Esports;1 - 1;0;1;8;10500;1;1;1;0;2;92800;94400;22:11;Group Stage;Group D;TW;;;
KWC26_GS_M14_G2;03/08/2026;Blue;Lose;Miggie;Clashlane;Dharma;Yango;Flash;BOOM Esports;Deep Cross Gaming;1 - 1;4;3;5;12600;1;1;0;0;1;71600;70600;22:11;Group Stage;Group D;PH;;;
KWC26_GS_M14_G2;03/08/2026;Blue;Lose;Karlll;Jungler;Zilong;Zhang Fei;Smite;BOOM Esports;Deep Cross Gaming;1 - 1;1;2;3;13200;1;1;0;0;1;42800;93500;22:11;Group Stage;Group D;PH;;;
KWC26_GS_M14_G2;03/08/2026;Blue;Lose;Tatsurii;Midlane;Garuda;Jing;Flash;BOOM Esports;Deep Cross Gaming;1 - 1;1;3;7;13100;1;1;0;0;1;184400;73000;22:11;Group Stage;Group D;PH;;;
KWC26_GS_M14_G2;03/08/2026;Blue;Lose;Daniii;Farmlane;Ao Yin;Chano;Flash;BOOM Esports;Deep Cross Gaming;1 - 1;3;2;2;16600;1;1;0;0;1;101600;67000;22:11;Group Stage;Group D;PH;;;
KWC26_GS_M14_G2;03/08/2026;Blue;Lose;Dr4w;Roamer;Mozi;;Flash;BOOM Esports;Deep Cross Gaming;1 - 1;1;4;7;9300;1;1;0;0;1;63000;115800;22:11;Group Stage;Group D;PH;;;
KWC26_GS_M14_G3;03/08/2026;Red;Lose;Clean;Clashlane;Charlotte;Florentino;Flash;Deep Cross Gaming;BOOM Esports;1 - 2;3;2;1;10900;1;0;0;0;0;41400;48100;16:05;Group Stage;Group D;TW;;;
KWC26_GS_M14_G3;03/08/2026;Red;Lose;Godwu;Jungler;Dun;Pei;Smite;Deep Cross Gaming;BOOM Esports;1 - 2;0;3;2;9000;1;0;0;0;0;35800;121300;16:05;Group Stage;Group D;TW;;;
KWC26_GS_M14_G3;03/08/2026;Red;Lose;Ethan;Midlane;Lorion;Guan Yu;Flash;Deep Cross Gaming;BOOM Esports;1 - 2;4;4;1;8200;1;0;0;0;0;83800;50100;16:05;Group Stage;Group D;TW;;;
KWC26_GS_M14_G3;03/08/2026;Red;Lose;Son;Farmlane;Ao Yin;Bai Qi;Flash;Deep Cross Gaming;BOOM Esports;1 - 2;1;3;3;12700;1;0;0;0;0;88400;54000;16:05;Group Stage;Group D;TW;;;
KWC26_GS_M14_G3;03/08/2026;Red;Lose;Xin;Roamer;Dyadia;;Flash;Deep Cross Gaming;BOOM Esports;1 - 2;0;3;4;8200;1;0;0;0;0;25200;80000;16:05;Group Stage;Group D;TW;;;
KWC26_GS_M14_G3;03/08/2026;Blue;Win;Miggie;Clashlane;Biron;Yango;Flash;BOOM Esports;Deep Cross Gaming;2 - 1;3;1;9;9500;1;2;0;1;1;62100;113400;16:05;Group Stage;Group D;PH;;;
KWC26_GS_M14_G3;03/08/2026;Blue;Win;Karlll;Jungler;Jing;Zhang Fei;Smite;BOOM Esports;Deep Cross Gaming;2 - 1;6;0;8;15400;1;2;0;1;1;97800;49000;16:05;Group Stage;Group D;PH;;;
KWC26_GS_M14_G3;03/08/2026;Blue;Win;Tatsurii;Midlane;Wang Zhaojun;Yang Jian;Flash;BOOM Esports;Deep Cross Gaming;2 - 1;2;2;7;8000;1;2;0;1;1;70300;42200;16:05;Group Stage;Group D;PH;;;
KWC26_GS_M14_G3;03/08/2026;Blue;Win;Daniii;Farmlane;Chano;Umbrosa;Flash;BOOM Esports;Deep Cross Gaming;2 - 1;4;2;9;12200;1;2;0;1;1;96400;34800;16:05;Group Stage;Group D;PH;;;
KWC26_GS_M14_G3;03/08/2026;Blue;Win;Dr4w;Roamer;Liang;;Flash;BOOM Esports;Deep Cross Gaming;2 - 1;0;3;11;7200;1;2;0;1;1;27100;35100;16:05;Group Stage;Group D;PH;;;
KWC26_GS_M15_G1;03/08/2026;Blue;Win;Siang;Clashlane;Florentino;Guan Yu;Flash;Aurora Gaming;Influence Rage;1 - 0;1;0;2;8600;2;1;0;0;0;38000;22500;12:00;Group Stage;Group B;MY;;;
KWC26_GS_M15_G1;03/08/2026;Blue;Win;YuLong;Jungler;Yang Jian;Mai Shiranui;Smite;Aurora Gaming;Influence Rage;1 - 0;4;1;5;9600;2;1;0;0;0;55200;56100;12:00;Group Stage;Group B;MY;;;
KWC26_GS_M15_G1;03/08/2026;Blue;Win;ZhiHong;Midlane;Lorion;Nuwa;Flash;Aurora Gaming;Influence Rage;1 - 0;2;0;6;8700;2;1;0;0;0;114700;32500;12:00;Group Stage;Group B;MY;;;
KWC26_GS_M15_G1;03/08/2026;Blue;Win;JR;Farmlane;Agudo;Luna;Frenzy;Aurora Gaming;Influence Rage;1 - 0;2;0;3;8900;2;1;0;0;0;28000;35500;12:00;Group Stage;Group B;MY;;;
KWC26_GS_M15_G1;03/08/2026;Blue;Win;Saber;Roamer;Dolia;;Heal;Aurora Gaming;Influence Rage;1 - 0;0;0;8;5700;2;1;0;0;0;24200;45000;12:00;Group Stage;Group B;MY;;;
KWC26_GS_M15_G1;03/08/2026;Red;Lose;Tempest;Clashlane;Dharma;Pei;Flash;Influence Rage;Aurora Gaming;0 - 1;0;2;0;6000;0;0;0;0;0;13000;51200;12:00;Group Stage;Group B;BR;;;
KWC26_GS_M15_G1;03/08/2026;Red;Lose;Dani;Jungler;Musashi;Ao Yin;Smite;Influence Rage;Aurora Gaming;0 - 1;1;4;0;8300;0;0;0;0;0;32600;65200;12:00;Group Stage;Group B;BR;;;
KWC26_GS_M15_G1;03/08/2026;Red;Lose;Fury;Midlane;Garuda;Nezha;Flash;Influence Rage;Aurora Gaming;0 - 1;0;1;1;6400;0;0;0;0;0;68800;37600;12:00;Group Stage;Group B;BR;;;
KWC26_GS_M15_G1;03/08/2026;Red;Lose;Lefy;Farmlane;Flowborn(FL);Jing;Flash;Influence Rage;Aurora Gaming;0 - 1;0;2;1;7300;0;0;0;0;0;61800;46500;12:00;Group Stage;Group B;BR;;;
KWC26_GS_M15_G1;03/08/2026;Red;Lose;Maynah;Roamer;Zhang Fei;;Heal;Influence Rage;Aurora Gaming;0 - 1;0;0;1;4900;0;0;0;0;0;9900;59500;12:00;Group Stage;Group B;BR;;;
KWC26_GS_M15_G2;03/08/2026;Red;Win;Siang;Clashlane;Biron;Lorion;Flash;Aurora Gaming;Influence Rage;2 - 0;0;2;6;8500;2;1;0;0;0;28500;53800;14:10;Group Stage;Group B;MY;;;
KWC26_GS_M15_G2;03/08/2026;Red;Win;YuLong;Jungler;Luna;Pei;Smite;Aurora Gaming;Influence Rage;2 - 0;1;2;4;12100;2;1;0;0;0;25100;36200;14:10;Group Stage;Group B;MY;;;
KWC26_GS_M15_G2;03/08/2026;Red;Win;ZhiHong;Midlane;Haya;Annette;Flash;Aurora Gaming;Influence Rage;2 - 0;1;2;3;7800;2;1;0;0;0;64700;32100;14:10;Group Stage;Group B;MY;;;
KWC26_GS_M15_G2;03/08/2026;Red;Win;JR;Farmlane;Shouyue;Nuwa;Flash;Aurora Gaming;Influence Rage;2 - 0;5;1;3;10500;2;1;0;0;0;80000;22200;14:10;Group Stage;Group B;MY;;;
KWC26_GS_M15_G2;03/08/2026;Red;Win;Saber;Roamer;Lapu lapu;;Flash;Aurora Gaming;Influence Rage;2 - 0;2;0;5;7400;2;1;0;0;0;32900;64400;14:10;Group Stage;Group B;MY;;;
KWC26_GS_M15_G2;03/08/2026;Blue;Lose;Tempest;Clashlane;Ata;Zhang Fei;Flash;Influence Rage;Aurora Gaming;0 - 2;1;1;3;8600;0;0;0;1;1;29200;76900;14:10;Group Stage;Group B;BR;;;
